"schoolid","lowinc","childid","sex","grade","math"
"3810",49.8,"305732691","Female",0,-0.06
"3810",49.8,"305732691","Female",1,1.36
"3810",49.8,"305732691","Female",2,3.273
"3810",49.8,"305732691","Female",3,2.814
"3810",49.8,"305732691","Female",4,3.163
"3810",49.8,"306508162","Male",1,-0.028
"3810",49.8,"306508162","Male",2,1.309
"3810",49.8,"306508162","Male",3,1.748
"3810",49.8,"306508162","Male",4,2.164
"3810",49.8,"310117601","Male",0,-1.538
"3810",49.8,"310117601","Male",1,0.058
"3810",49.8,"310117601","Male",2,1.485
"3810",49.8,"310117601","Male",3,2.653
"3810",49.8,"310117601","Male",4,3.873
"3810",49.8,"310119731","Male",0,-0.608
"3810",49.8,"310119731","Male",1,-0.716
"3810",49.8,"310119731","Male",2,0.463
"3810",49.8,"310119731","Male",3,1.273
"3810",49.8,"310119731","Male",4,2.231
"3810",49.8,"310120901","Female",0,-1.218
"3810",49.8,"310120901","Female",1,0.058
"3810",49.8,"310120901","Female",2,2.14
"3810",49.8,"310120901","Female",3,2.653
"3810",49.8,"310120901","Female",4,2.445
"3810",49.8,"310130621","Female",0,-0.974
"3810",49.8,"310130621","Female",1,-0.194
"3810",49.8,"310130621","Female",2,0.587
"3810",49.8,"310130621","Female",3,1.421
"3810",49.8,"310130621","Female",4,1.623
"3810",49.8,"310135691","Male",0,-2.188
"3810",49.8,"310135691","Male",1,-2.657
"3810",49.8,"310135691","Male",2,-2.406
"3810",49.8,"310135691","Male",3,-0.403
"3810",49.8,"310135691","Male",4,0.2
"3810",49.8,"310136821","Female",0,-0.126
"3810",49.8,"310136821","Female",1,-0.112
"3810",49.8,"310136821","Female",2,0.716
"3810",49.8,"311913511","Female",0,-1.276
"3810",49.8,"311913511","Female",1,-0.574
"3810",49.8,"311913511","Female",2,-0.316
"3810",49.8,"311913511","Female",3,0.292
"3810",49.8,"311913511","Female",4,1.514
"3810",49.8,"311922181","Male",0,-0.974
"3810",49.8,"311922181","Male",1,1.194
"3810",49.8,"311922181","Male",2,1.894
"3810",49.8,"311929431","Male",0,-1.772
"3810",49.8,"311929431","Male",1,-1.568
"3810",49.8,"311929431","Male",2,-1.555
"3810",49.8,"311929431","Male",3,-0.139
"3810",49.8,"311932221","Male",0,-3.068
"3810",49.8,"311932221","Male",0,-1.772
"3810",49.8,"311932221","Male",1,-1.121
"3810",49.8,"311932221","Male",2,0.698
"3810",49.8,"311932221","Male",3,0.227
"3810",49.8,"317345681","Male",0,-1.987
"3810",49.8,"317345681","Male",1,-1.898
"3810",49.8,"317345681","Male",2,-1.03
"3810",49.8,"317345681","Male",3,-0.297
"3810",49.8,"317345681","Male",4,0.749
"3850",53.3,"286004882","Male",2,-1.894
"3850",53.3,"286004882","Male",3,-0.725
"3850",53.3,"286004882","Male",4,0.65
"3850",53.3,"286095661","Female",0,-2.558
"3850",53.3,"286095661","Female",1,-1.568
"3850",53.3,"286095661","Female",2,-0.928
"3850",53.3,"286095661","Female",3,-0.67
"3850",53.3,"286095661","Female",3,-0.455
"3850",53.3,"286106881","Male",0,-2.96
"3850",53.3,"286106881","Male",1,-3.728
"3850",53.3,"286106881","Male",1,-2.113
"3850",53.3,"288696811","Female",0,-3.068
"3850",53.3,"288696811","Female",0,-2.96
"3850",53.3,"288696811","Female",1,-1.631
"3850",53.3,"288696811","Female",2,-0.826
"3850",53.3,"291794253","Female",2,0.114
"3850",53.3,"291794253","Female",3,1.934
"3850",53.3,"291794253","Female",4,2.859
"3850",53.3,"294161251","Female",0,-2.188
"3850",53.3,"294161251","Female",0,-0.619
"3850",53.3,"294161251","Female",1,-0.501
"3850",53.3,"294161251","Female",2,0.114
"3850",53.3,"294161251","Female",3,1.066
"3850",53.3,"294161251","Female",4,1.302
"3850",53.3,"294165081","Female",0,-1.541
"3850",53.3,"294165081","Female",1,-0.921
"3850",53.3,"294165081","Female",2,0.852
"3850",53.3,"294165081","Female",3,2.034
"3850",53.3,"295305992","Male",1,-1.631
"3850",53.3,"295305992","Male",2,-0.419
"3850",53.3,"295305992","Male",3,0.936
"3850",53.3,"300558292","Male",2,-1.34
"3850",53.3,"300558292","Male",3,-0.779
"3850",53.3,"300558292","Male",4,1.047
"3850",53.3,"302566111","Male",0,-2.902
"3850",53.3,"302566111","Male",1,-3.094
"3850",53.3,"302566111","Male",1,0.083
"3850",53.3,"304291841","Male",0,-2.188
"3850",53.3,"304291841","Male",1,-1.966
"3850",53.3,"304291841","Male",2,-0.725
"3850",53.3,"304291841","Male",3,0.128
"3850",53.3,"304291841","Male",4,-0.225
"3850",53.3,"304301581","Male",0,-1.218
"3850",53.3,"304301581","Male",1,0.777
"3850",53.3,"304301581","Male",2,0.852
"3850",53.3,"304301581","Male",3,2.034
"3850",53.3,"304301581","Male",4,2.3
"3850",53.3,"304303361","Male",0,-1.303
"3850",53.3,"304303361","Male",1,0.058
"3850",53.3,"304303361","Male",2,1.309
"3850",53.3,"304303361","Male",3,2.14
"3850",53.3,"304303361","Male",4,2.954
"3850",53.3,"304303603","Male",2,-0.623
"3850",53.3,"304303603","Male",3,0.516
"3850",53.3,"304303603","Male",4,1.736
"3850",53.3,"304306382","Female",2,0.343
"3850",53.3,"304306382","Female",3,1.839
"3850",53.3,"304306382","Female",4,-0.515
"3850",53.3,"308290852","Male",2,-1.132
"3850",53.3,"308290852","Male",3,-0.192
"3850",53.3,"308290852","Male",4,0.452
"3850",53.3,"308807651","Female",0,-3.232
"3850",53.3,"308807651","Female",0,-1.616
"3850",53.3,"308807651","Female",1,-1.874
"3850",53.3,"309574582","Female",1,1.36
"3850",53.3,"309574582","Female",2,1.485
"3850",53.3,"309574582","Female",3,3.207
"3850",53.3,"311997431","Male",0,-1.987
"3850",53.3,"311997431","Male",1,-0.942
"3850",53.3,"311997431","Male",2,-0.316
"3890",99.6,"252213541","Female",0,-1.772
"3890",99.6,"252213541","Female",1,-0.351
"3890",99.6,"252213541","Female",2,-0.419
"3890",99.6,"252213541","Female",3,-0.403
"3890",99.6,"271162642","Female",1,-1.218
"3890",99.6,"271162642","Female",2,-0.105
"3890",99.6,"271162642","Female",3,0.811
"3890",99.6,"271162642","Female",4,1.098
"3890",99.6,"272061822","Male",1,-1.505
"3890",99.6,"272061822","Male",2,-1.446
"3890",99.6,"272061822","Male",3,-1.357
"3890",99.6,"277482012","Female",2,-1.446
"3890",99.6,"277482012","Female",3,-0.616
"3890",99.6,"277482012","Female",4,0.2
"3890",99.6,"278119571","Male",0,-1.13
"3890",99.6,"278119571","Male",1,0.439
"3890",99.6,"278119571","Male",2,2.14
"3890",99.6,"288784782","Female",2,-1.34
"3890",99.6,"288784782","Female",3,-1.002
"3890",99.6,"288784782","Female",4,-0.515
"3890",99.6,"290055671","Male",0,-0.84
"3890",99.6,"290055671","Male",1,0.148
"3890",99.6,"290055671","Male",2,1.146
"3890",99.6,"290055671","Male",3,1.202
"3890",99.6,"290055671","Male",4,1.568
"3890",99.6,"290059151","Male",0,-3.206
"3890",99.6,"290059151","Male",1,-2.413
"3890",99.6,"290059151","Male",2,-2.551
"3890",99.6,"290059151","Male",3,-1.756
"3890",99.6,"290059151","Male",4,-0.338
"3890",99.6,"290064901","Female",0,-3.068
"3890",99.6,"290064901","Female",1,-0.716
"3890",99.6,"290064901","Female",2,0.343
"3890",99.6,"290064901","Female",3,0.021
"3890",99.6,"290064901","Female",4,0.551
"3890",99.6,"290068142","Male",1,-1.505
"3890",99.6,"290068142","Male",2,-1.555
"3890",99.6,"290068142","Male",3,0.021
"3890",99.6,"290068142","Male",4,0.251
"3890",99.6,"290068493","Male",2,1.309
"3890",99.6,"290068493","Male",3,1.346
"3890",99.6,"290068493","Male",4,1.199
"3890",99.6,"290069461","Female",0,-3.887
"3890",99.6,"290069461","Female",0,-2.902
"3890",99.6,"290069461","Female",1,-3.272
"3890",99.6,"290069461","Female",2,-1.859
"3890",99.6,"290069461","Female",3,-1.485
"3890",99.6,"290070201","Male",0,-2.377
"3890",99.6,"290070201","Male",0,-0.608
"3890",99.6,"290070201","Male",1,-0.264
"3890",99.6,"290070201","Male",2,-0.702
"3890",99.6,"290070201","Male",3,-0.537
"3890",99.6,"290070632","Male",1,-1.694
"3890",99.6,"290070632","Male",2,-1.34
"3890",99.6,"290070632","Male",3,-0.297
"3890",99.6,"290070632","Male",4,-0.116
"3890",99.6,"290071281","Male",0,-2.225
"3890",99.6,"290071281","Male",1,-0.785
"3890",99.6,"290071281","Male",2,0.114
"3890",99.6,"290071281","Male",3,0.516
"3890",99.6,"290071281","Male",4,0.947
"3890",99.6,"290071361","Male",0,-2.596
"3890",99.6,"290071361","Male",1,-1.054
"3890",99.6,"290071361","Male",2,-0.725
"3890",99.6,"290071361","Male",3,0.182
"3890",99.6,"290071361","Male",4,1.098
"3890",99.6,"290072681","Male",0,-1.616
"3890",99.6,"290072681","Male",1,-0.645
"3890",99.6,"290072681","Male",2,0.463
"3890",99.6,"290072681","Male",3,-0.456
"3890",99.6,"290072681","Male",4,0.352
"3890",99.6,"294746563","Female",2,-1.446
"3890",99.6,"294746563","Female",3,-0.192
"3890",99.6,"294746563","Female",4,-0.396
"3890",99.6,"296146952","Female",2,-2.406
"3890",99.6,"296146952","Female",2,-0.823
"3890",99.6,"296146952","Female",3,-0.156
"3890",99.6,"298748241","Male",0,-1.13
"3890",99.6,"298748241","Male",1,0.338
"3890",99.6,"298748241","Male",2,1.146
"3890",99.6,"298748241","Male",3,0.751
"3890",99.6,"298748241","Male",4,0.848
"3890",99.6,"298749051","Male",0,-4.406
"3890",99.6,"298749051","Male",0,-2.413
"3890",99.6,"298749051","Male",1,-1.441
"3890",99.6,"298749051","Male",2,-1.236
"3890",99.6,"298749051","Male",3,-0.509
"3890",99.6,"298749051","Male",4,0.402
"3890",99.6,"298749721","Female",0,-3.558
"3890",99.6,"298749721","Female",0,-1.464
"3890",99.6,"298749721","Female",1,-0.028
"3890",99.6,"298749721","Female",2,0.227
"3890",99.6,"298749721","Female",3,0.573
"3890",99.6,"298749721","Female",4,1.148
"3890",99.6,"298751381","Male",0,-2.839
"3890",99.6,"298751381","Male",1,-2.136
"3890",99.6,"298751381","Male",2,-2.14
"3890",99.6,"298751381","Male",3,-1.002
"3890",99.6,"298751381","Male",4,0.301
"3890",99.6,"298751701","Female",0,-3.068
"3890",99.6,"298751701","Female",0,-3.068
"3890",99.6,"298751701","Female",1,-1.063
"3890",99.6,"298751701","Female",2,-1.796
"3890",99.6,"298751701","Female",3,-1.838
"3890",99.6,"298752001","Male",0,-3.558
"3890",99.6,"298752001","Male",0,-0.608
"3890",99.6,"298752001","Male",1,-0.197
"3890",99.6,"298752001","Male",2,-1.183
"3890",99.6,"298752001","Male",3,-1.107
"3890",99.6,"298753081","Male",0,-3.068
"3890",99.6,"298753081","Male",0,-0.608
"3890",99.6,"298753081","Male",1,-1.41
"3890",99.6,"298753081","Male",2,-2.335
"3890",99.6,"298753081","Male",3,-1.048
"3890",99.6,"298753321","Male",0,-1.303
"3890",99.6,"298753321","Male",1,0.148
"3890",99.6,"298753321","Male",2,0.587
"3890",99.6,"298753321","Male",3,0.459
"3890",99.6,"298753321","Male",4,0.997
"3890",99.6,"298753401","Male",0,-2.839
"3890",99.6,"298753401","Male",1,-0.785
"3890",99.6,"298753401","Male",2,-1.03
"3890",99.6,"298753401","Male",3,-1.235
"3890",99.6,"298753831","Female",0,-2.899
"3890",99.6,"298753831","Female",1,-1.541
"3890",99.6,"298753831","Female",2,-1.236
"3890",99.6,"298753831","Female",3,-0.779
"3890",99.6,"298753831","Female",4,-0.396
"3890",99.6,"298754211","Female",0,-2.162
"3890",99.6,"298754211","Female",1,-1.378
"3890",99.6,"298754211","Female",2,-0.316
"3890",99.6,"298754211","Female",3,-0.456
"3890",99.6,"298754211","Female",4,0.452
"3890",99.6,"298754641","Male",0,-0.84
"3890",99.6,"298754641","Male",1,0.546
"3890",99.6,"298754641","Male",2,1.678
"3890",99.6,"298754641","Male",3,1.934
"3890",99.6,"298754641","Male",4,1.852
"3890",99.6,"298756181","Male",0,-2.032
"3890",99.6,"298756181","Male",1,-0.854
"3890",99.6,"298756181","Male",2,-0.419
"3890",99.6,"298756181","Male",3,-0.032
"3890",99.6,"298758122","Female",1,-1.314
"3890",99.6,"298758122","Female",2,-1.236
"3890",99.6,"298758122","Female",3,-0.456
"3890",99.6,"298758122","Female",4,0.601
"3890",99.6,"298759521","Male",0,-2.032
"3890",99.6,"298759521","Male",1,-0.501
"3890",99.6,"298759521","Male",2,0.003
"3890",99.6,"298760291","Male",0,-1.83
"3890",99.6,"298760291","Male",1,-0.645
"3890",99.6,"298760291","Male",2,0.716
"3890",99.6,"298760291","Male",3,-0.403
"3890",99.6,"298760291","Male",4,0.352
"3890",99.6,"298760611","Male",0,-2.596
"3890",99.6,"298760611","Male",1,-1.12
"3890",99.6,"298760611","Male",2,-1.03
"3890",99.6,"298760611","Male",3,-0.192
"3890",99.6,"298761341","Female",0,-3.232
"3890",99.6,"298761341","Female",0,-1.538
"3890",99.6,"298761341","Female",1,-0.645
"3890",99.6,"298761341","Female",2,-0.883
"3890",99.6,"298761341","Female",3,-0.264
"3890",99.6,"298761771","Female",0,-2.902
"3890",99.6,"298761771","Female",0,-2.558
"3890",99.6,"298761771","Female",1,-1.641
"3890",99.6,"298762151","Female",0,-1.303
"3890",99.6,"298762151","Female",1,-1.25
"3890",99.6,"298762151","Female",2,-0.522
"3890",99.6,"298762151","Female",3,1.066
"3890",99.6,"298765251","Female",0,-3.232
"3890",99.6,"298765251","Female",1,-0.194
"3890",99.6,"298765251","Female",2,1.485
"3890",99.6,"298766301","Female",0,-1.689
"3890",99.6,"298766301","Female",1,-0.921
"3890",99.6,"298766301","Female",2,1.309
"3890",99.6,"298766301","Female",3,0.516
"3890",99.6,"298766301","Female",4,1.199
"3890",99.6,"298768941","Male",0,-4.228
"3890",99.6,"298768941","Male",0,-2.162
"3890",99.6,"298768941","Male",1,-1.054
"3890",99.6,"300558372","Female",0,-1.276
"3890",99.6,"300558372","Female",1,-0.854
"3890",99.6,"300558372","Female",2,1.309
"3890",99.6,"300558372","Female",3,1.346
"3890",99.6,"300558372","Female",4,1.736
"3890",99.6,"302105571","Female",0,-3.232
"3890",99.6,"302105571","Female",1,-1.757
"3890",99.6,"302105571","Female",2,-1.555
"3890",99.6,"302105571","Female",3,-0.139
"3890",99.6,"302105571","Female",4,0.148
"3890",99.6,"302728622","Male",2,0.114
"3890",99.6,"302728622","Male",3,0.128
"3890",99.6,"302728622","Male",4,1.047
"3890",99.6,"303312221","Female",0,-2.596
"3890",99.6,"303312221","Female",1,-1.83
"3890",99.6,"303312221","Female",2,-1.34
"3890",99.6,"303312221","Female",3,-0.889
"3890",99.6,"303312221","Female",4,-0.338
"3890",99.6,"303907411","Male",0,-2.732
"3890",99.6,"303907411","Male",1,-0.854
"3890",99.6,"303907411","Male",2,-0.725
"3890",99.6,"303907411","Male",3,0.182
"3890",99.6,"309363021","Female",0,-2.413
"3890",99.6,"309363021","Female",1,-1.185
"3890",99.6,"309363021","Female",2,-0.419
"3890",99.6,"309363021","Female",3,-0.889
"3890",99.6,"309363021","Female",4,0.798
"3890",99.6,"310399242","Male",1,-1.616
"3890",99.6,"310399242","Male",2,-1.132
"3890",99.6,"310399242","Male",3,-1.059
"3890",99.6,"310399242","Male",4,-0.116
"3890",99.6,"312018291","Male",0,-2.902
"3890",99.6,"312018291","Male",1,-1.25
"3890",99.6,"312018291","Male",2,-1.34
"3890",99.6,"312018291","Male",3,-0.67
"3890",99.6,"312049332","Female",2,-0.928
"3890",99.6,"312049332","Female",3,-1.235
"3890",99.6,"312049332","Female",4,-0.225
"3900",82.5,"271392051","Female",0,-2.225
"3900",82.5,"271392051","Female",1,-1.314
"3900",82.5,"271392051","Female",2,0.716
"3900",82.5,"271392051","Female",3,1.202
"3900",82.5,"271392051","Female",4,1.736
"3900",82.5,"282197923","Female",1,-1.757
"3900",82.5,"282197923","Female",2,-1.894
"3900",82.5,"282197923","Female",3,-0.456
"3900",82.5,"286920131","Female",0,-2.535
"3900",82.5,"286920131","Female",1,-1.441
"3900",82.5,"286920131","Female",2,-0.105
"3900",82.5,"286920131","Female",3,0.128
"3900",82.5,"286920131","Female",4,0.501
"3900",82.5,"286930281","Male",0,-3.87
"3900",82.5,"286930281","Male",0,-2.288
"3900",82.5,"286930281","Male",1,-1.054
"3900",82.5,"286930281","Male",2,-0.725
"3900",82.5,"286930281","Male",3,-0.945
"3900",82.5,"286936801","Female",0,-3.268
"3900",82.5,"286936801","Female",0,-0.84
"3900",82.5,"286936801","Female",1,-0.197
"3900",82.5,"286936801","Female",2,-1.123
"3900",82.5,"299321903","Male",2,0.343
"3900",82.5,"299321903","Male",3,1.001
"3900",82.5,"299321903","Male",4,1.912
"3900",82.5,"304565561","Female",0,-2.162
"3900",82.5,"304565561","Female",1,-1.054
"3900",82.5,"304565561","Female",1,0.011
"3900",82.5,"304565561","Female",2,-0.454
"3900",82.5,"304565561","Female",3,0.117
"3900",82.5,"304570721","Male",0,-0.619
"3900",82.5,"304570721","Male",1,1.764
"3900",82.5,"304570721","Male",2,2.43
"3900",82.5,"304570721","Male",3,2.996
"3900",82.5,"304570721","Male",4,3.699
"3900",82.5,"304575791","Female",0,-2.474
"3900",82.5,"304575791","Female",1,-0.921
"3900",82.5,"304575791","Female",2,-1.132
"3900",82.5,"304575791","Female",3,-0.616
"3900",82.5,"308433473","Male",1,-0.584
"3900",82.5,"308433473","Male",2,-0.197
"3900",82.5,"308433473","Male",3,1.279
"3950",100,"226106861","Female",0,-3.46
"3950",100,"226106861","Female",0,-1.13
"3950",100,"226106861","Female",1,-2.072
"3950",100,"226106861","Female",2,-0.522
"3950",100,"226106861","Female",3,-0.297
"3950",100,"226106861","Female",4,1.25
"3950",100,"226107161","Female",0,-2.732
"3950",100,"226107161","Female",0,-0.365
"3950",100,"226107161","Female",1,-0.785
"3950",100,"226107161","Female",2,0.463
"3950",100,"226111431","Female",0,-3.558
"3950",100,"226111431","Female",0,-0.84
"3950",100,"226111431","Female",1,-1.41
"3950",100,"226111431","Female",2,-0.823
"3950",100,"226111512","Female",0,-2.288
"3950",100,"226111512","Female",1,-1.993
"3950",100,"226111512","Female",2,-0.391
"3950",100,"226112591","Male",0,-4.055
"3950",100,"226112591","Male",0,-0.733
"3950",100,"226112591","Male",1,-2.822
"3950",100,"226112591","Male",2,-2.807
"3950",100,"226112591","Male",2,-1.455
"3950",100,"226114021","Female",0,-2.558
"3950",100,"226114021","Female",0,-0.06
"3950",100,"226114021","Female",1,-1.004
"3950",100,"226114021","Female",2,0.076
"3950",100,"226114611","Male",0,0.893
"3950",100,"226114611","Male",1,-0.112
"3950",100,"226114611","Male",2,0.343
"3950",100,"226114611","Male",3,0.459
"3950",100,"226114611","Male",4,2.3
"3950",100,"226167651","Male",0,-1.218
"3950",100,"226167651","Male",1,-1.054
"3950",100,"226167651","Male",2,-0.316
"3950",100,"226167651","Male",3,0.632
"3950",100,"226167651","Male",4,2.3
"3950",100,"226168031","Female",0,-2.778
"3950",100,"226168031","Female",1,-2.265
"3950",100,"226168031","Female",2,-0.316
"3950",100,"226168031","Female",3,-0.779
"3950",100,"226168031","Female",4,1.514
"3950",100,"226170011","Male",0,-0.84
"3950",100,"226170011","Male",1,-1.378
"3950",100,"226170011","Male",1,-1.295
"3950",100,"226170011","Male",2,-0.262
"3950",100,"226170011","Male",3,-0.156
"3950",100,"226170441","Male",0,-0.619
"3950",100,"226170441","Male",1,-0.854
"3950",100,"226170441","Male",2,-1.03
"3950",100,"226170441","Male",3,0.237
"3950",100,"226170441","Male",4,1.736
"3950",100,"226170521","Female",0,-2.097
"3950",100,"226170521","Female",1,-1.882
"3950",100,"226170521","Female",2,-1.03
"3950",100,"226170521","Female",3,-0.616
"3950",100,"226170871","Female",0,0.329
"3950",100,"226170871","Female",1,-0.854
"3950",100,"226170871","Female",2,-0.522
"3950",100,"226170871","Female",3,0.021
"3950",100,"226170871","Female",4,1.098
"3950",100,"226171251","Male",0,-2.596
"3950",100,"226171251","Male",1,-0.221
"3950",100,"226171251","Male",2,-1.665
"3950",100,"226171251","Male",2,-0.943
"3950",100,"226171251","Male",3,-0.537
"3950",100,"226171681","Male",0,-2.596
"3950",100,"226171681","Male",1,-1.314
"3950",100,"226171681","Male",2,-0.522
"3950",100,"226171841","Male",0,-2.162
"3950",100,"226171841","Male",1,-0.273
"3950",100,"226171841","Male",2,0.587
"3950",100,"226171841","Male",3,1.001
"3950",100,"226171841","Male",4,2.768
"3950",100,"226172061","Male",0,-2.902
"3950",100,"226172061","Male",0,-0.497
"3950",100,"226172061","Male",1,-2.113
"3950",100,"226172061","Male",2,-0.517
"3950",100,"226172061","Male",3,0.007
"3950",100,"226172141","Female",0,-1.689
"3950",100,"226172141","Female",1,-2.33
"3950",100,"226172141","Female",1,-1.352
"3950",100,"226172141","Female",2,-1.183
"3950",100,"226173031","Male",0,-2.474
"3950",100,"226173031","Male",1,0.329
"3950",100,"226173031","Male",2,-1.778
"3950",100,"226173031","Male",2,-0.823
"3950",100,"284799051","Female",0,-2.558
"3950",100,"284799051","Female",1,-1.83
"3950",100,"284799051","Female",2,-0.928
"3950",100,"284799051","Female",3,-0.725
"3950",100,"284799051","Female",4,0.251
"3950",100,"288292991","Male",0,-1.13
"3950",100,"288292991","Male",1,-2.072
"3950",100,"288292991","Male",2,-1.665
"3950",100,"288292991","Male",3,-0.779
"3950",100,"288292991","Male",4,-0.281
"3950",100,"291729862","Female",1,-1.946
"3950",100,"291729862","Female",1,-1.121
"3950",100,"291729862","Female",2,-1.424
"3950",100,"291729862","Female",2,0.053
"3961",100,"297291152","Female",0,-3.721
"3961",100,"297291152","Female",0,-2.839
"3961",100,"297291152","Female",1,-1.25
"3961",100,"297293012","Female",0,-3.395
"3961",100,"297293012","Female",0,-1.616
"3961",100,"297293012","Female",1,-2.265
"3961",100,"297293952","Female",0,-4.406
"3961",100,"297293952","Female",0,-1.76
"3961",100,"297293952","Female",1,-0.028
"3961",100,"297309462","Female",0,-3.558
"3961",100,"297309462","Female",0,-2.288
"3961",100,"297309462","Female",1,-1.694
"3961",100,"305437691","Female",0,-3.395
"3961",100,"305437691","Female",1,-3.331
"3961",100,"305437691","Female",1,-1.874
"3961",100,"305439711","Male",0,-3.395
"3961",100,"305439711","Male",0,-2.413
"3961",100,"305439711","Male",1,-1.41
"3961",100,"305444711","Female",0,-3.232
"3961",100,"305444711","Female",0,-1.384
"3961",100,"305444711","Female",1,-0.33
"4000",58.3,"296594001","Female",0,-3.887
"4000",58.3,"296594001","Female",0,-2.902
"4000",58.3,"296594001","Female",1,-1.185
"4000",58.3,"296594001","Female",2,-1.665
"4000",58.3,"296594001","Female",3,-0.139
"4000",58.3,"296594001","Female",4,0.749
"4000",58.3,"302154191","Female",0,-3.232
"4000",58.3,"302154191","Female",1,-0.574
"4000",58.3,"302154191","Female",2,-1.665
"4000",58.3,"302154191","Female",3,-0.244
"4000",58.3,"302154191","Female",4,0.501
"4000",58.3,"302155401","Female",0,-1.303
"4000",58.3,"302155401","Female",1,-0.112
"4000",58.3,"302155401","Female",2,0.587
"4000",58.3,"302155401","Female",3,1.202
"4000",58.3,"302155401","Female",4,1.623
"4000",58.3,"302157021","Female",0,-1.772
"4000",58.3,"302157021","Female",1,0.058
"4000",58.3,"302157021","Female",2,0.227
"4000",58.3,"302157021","Female",3,1.748
"4000",58.3,"302157021","Female",4,2.3
"4000",58.3,"302161051","Male",0,-2.732
"4000",58.3,"302161051","Male",1,-2.2
"4000",58.3,"302161051","Male",2,-0.928
"4000",58.3,"302161481","Female",0,-1.541
"4000",58.3,"302161481","Female",1,-0.501
"4000",58.3,"302161481","Female",2,0.003
"4000",58.3,"302161481","Female",3,0.021
"4000",58.3,"302161481","Female",4,0.798
"4000",58.3,"302172681","Female",0,-1.616
"4000",58.3,"302172681","Female",1,0.546
"4000",58.3,"302172681","Female",2,0.852
"4000",58.3,"302174111","Female",0,-3.395
"4000",58.3,"302174111","Female",1,-0.351
"4000",58.3,"302174111","Female",2,-0.316
"4000",58.3,"302174111","Female",3,0.347
"4000",58.3,"302174111","Female",4,1.736
"4000",58.3,"303333811","Female",0,-1.384
"4000",58.3,"303333811","Female",1,-0.574
"4000",58.3,"303333811","Female",2,-0.419
"4000",58.3,"303333811","Female",3,1.934
"4000",58.3,"304822711","Male",0,-0.733
"4000",58.3,"304822711","Male",1,-1.185
"4000",58.3,"304822711","Male",2,-0.419
"4000",58.3,"304822711","Male",3,0.459
"4000",58.3,"304822711","Male",4,0.148
"4000",58.3,"304925523","Male",2,1.485
"4000",58.3,"304925523","Male",3,2.034
"4000",58.3,"304925523","Male",4,2.164
"4000",58.3,"306517661","Male",0,-1.689
"4000",58.3,"306517661","Male",1,-1.25
"4000",58.3,"306517661","Male",2,0.003
"4000",58.3,"306517661","Male",3,0.021
"4000",58.3,"306517741","Male",0,-1.13
"4000",58.3,"306517741","Male",1,-0.351
"4000",58.3,"306517741","Male",2,0.227
"4000",58.3,"306517741","Male",3,0.751
"4000",58.3,"306517741","Male",4,1.514
"4000",58.3,"306518471","Male",0,-2.902
"4000",58.3,"306518471","Male",1,-2.351
"4000",58.3,"306518471","Male",1,-1.816
"4000",58.3,"306518471","Male",2,-0.883
"4000",58.3,"306518471","Male",3,0.172
"4000",58.3,"306518631","Male",0,-1.966
"4000",58.3,"306518631","Male",1,-0.988
"4000",58.3,"306518631","Male",2,-0.211
"4000",58.3,"306522901","Male",0,-0.84
"4000",58.3,"306522901","Male",1,-0.194
"4000",58.3,"306522901","Male",2,-0.419
"4000",58.3,"306522901","Male",3,1.001
"4000",58.3,"306526571","Male",0,-3.068
"4000",58.3,"306526571","Male",1,-0.785
"4000",58.3,"306526571","Male",2,-0.623
"4000",58.3,"306526571","Male",3,-0.779
"4000",58.3,"306526571","Male",4,0.897
"4010",29.6,"191835131","Male",0,-1.218
"4010",29.6,"191835131","Male",1,-1.946
"4010",29.6,"191835131","Male",2,-0.725
"4010",29.6,"235793831","Male",0,-1.384
"4010",29.6,"235793831","Male",1,-0.194
"4010",29.6,"235793831","Male",2,0.463
"4010",29.6,"235793831","Male",3,1.839
"4010",29.6,"235793831","Male",4,1.973
"4010",29.6,"235794131","Female",0,-1.898
"4010",29.6,"235794131","Female",1,-1.441
"4010",29.6,"235794131","Female",2,-1.778
"4010",29.6,"264189681","Female",0,-1.218
"4010",29.6,"264189681","Female",1,-0.716
"4010",29.6,"264189681","Female",2,0.587
"4010",29.6,"264189681","Female",3,1.661
"4010",29.6,"279148612","Female",2,0.343
"4010",29.6,"279148612","Female",3,-0.192
"4010",29.6,"279148612","Female",4,1.852
"4010",29.6,"284320702","Male",1,1.043
"4010",29.6,"284320702","Male",2,1.485
"4010",29.6,"284320702","Male",3,1.661
"4010",29.6,"284320702","Male",4,2.445
"4010",29.6,"287510012","Male",2,0.587
"4010",29.6,"287510012","Male",3,1.578
"4010",29.6,"287510012","Male",4,2.768
"4010",29.6,"287519232","Female",2,-1.132
"4010",29.6,"287519232","Female",3,-0.086
"4010",29.6,"287519232","Female",4,1.794
"4010",29.6,"287521481","Male",0,-1.384
"4010",29.6,"287521481","Male",1,0.546
"4010",29.6,"287521481","Male",2,1.309
"4010",29.6,"287521481","Male",3,1.934
"4010",29.6,"287521481","Male",4,1.912
"4010",29.6,"287524821","Male",0,-1.384
"4010",29.6,"287524821","Male",1,0.241
"4010",29.6,"287524821","Male",2,0.716
"4010",29.6,"287524821","Male",3,1.578
"4010",29.6,"287524821","Male",4,2.035
"4010",29.6,"287526871","Male",0,-2.413
"4010",29.6,"287526871","Male",0,-1.898
"4010",29.6,"287526871","Male",1,-0.273
